1.500,,477001.499,9919806.518,-112.104
1.420,,477003.079,9919807.767,-112.154
1.430,,477004.592,9919808.994,-112.184
1.420,,477006.161,9919810.210,-112.194
1.400,,477007.741,9919811.437,-111.894
1.420,,477009.254,9919812.686,-111.934
1.420,,477010.800,9919813.924,-111.954
1.420,,477012.269,9919815.140,-111.834
1.420,,477013.838,9919816.378,-111.804
1.460,,477015.396,9919817.671,-111.884
1.460,,477016.964,9919818.876,-111.894
1.530,,477018.533,9919820.191,-111.994
1.460,,477020.102,9919821.418,-111.994
1.390,,477021.582,9919822.712,-111.944
1.420,,477023.117,9919823.961,-112.034
1.420,,477024.720,9919825.232,-112.114
1.420,,477026.277,9919826.415,-112.174
1.420,,477027.279,9919827.365,-112.194
1.340,,477028.224,9919828.250,-112.174
1.390,,477029.037,9919828.946,-112.224
1.430,,477029.838,9919829.576,-112.274
1.340,,477030.706,9919830.195,-112.264
1.390,,477031.618,9919830.870,-112.324
1.360,,477032.530,9919831.455,-112.354
1.360,,477033.765,9919832.229,-112.484
1.360,,477034.878,9919833.445,-112.494
1.360,,477035.390,9919834.385,-112.604
1.340,,477035.779,9919836.098,-112.604
1.330,,477035.701,9919837.966,-112.624
1.430,,477034.989,9919839.668,-112.744
1.360,,477033.954,9919841.160,-112.714
1.400,,477032.463,9919842.232,-112.754
1.390,,477030.694,9919843.216,-112.774
1.390,,477029.559,9919843.934,-112.764
1.390,,477028.580,9919844.664,-112.784
1.400,,477027.512,9919845.736,-112.804
1.390,,477026.510,9919847.062,-112.824
1.500,,477025.664,9919847.792,-112.894
1.430,,477023.917,9919847.858,-111.904
1.450,,477022.349,9919848.444,-111.934
1.520,,477021.214,9919848.621,-111.994
1.520,,477019.689,9919848.499,-112.014
1.520,,477018.198,9919847.681,-112.024
1.520,,477016.629,9919846.377,-112.024
1.490,,477015.061,9919845.028,-111.984
1.480,,477013.648,9919843.691,-111.994
1.500,,477012.390,9919842.242,-112.004
1.490,,477010.866,9919840.850,-111.954
1.460,,477009.575,9919839.601,-111.964
1.480,,477008.307,9919838.186,-111.964
1.480,,477006.738,9919836.915,-112.004
1.480,,477005.147,9919835.632,-111.934
1.480,,477003.678,9919834.372,-111.984
1.450,,477002.232,9919833.189,-112.014
1.400,,477000.652,9919832.040,-111.954
1.460,,476999.083,9919830.857,-111.944
1.420,,476997.603,9919829.564,-111.924
1.430,,476996.135,9919828.315,-111.954
1.450,,476994.510,9919827.132,-111.974
1.450,,476992.930,9919825.971,-111.934
1.450,,476991.473,9919824.623,-111.954
1.450,,476990.026,9919823.296,-111.984
1.420,,476988.390,9919822.058,-111.954
1.430,,476986.777,9919820.831,-111.944
1.420,,476985.342,9919819.648,-111.934
1.340,,476984.118,9919818.443,-111.864
1.270,,476982.660,9919817.239,-111.834
1.250,,476981.069,9919816.056,-111.764
1.270,,476979.456,9919814.751,-111.724
1.190,,476978.010,9919813.436,-111.684
1.180,,476976.641,9919812.187,-111.644
1.160,,476975.195,9919811.093,-111.654
1.130,,476973.793,9919810.076,-111.614
1.030,,476972.847,9919809.236,-111.494
1.080,,476971.890,9919808.418,-111.524
0.990,,476970.944,9919807.666,-111.434
1.000,,476969.987,9919806.782,-111.464
0.990,,476969.231,9919806.052,-111.474
0.970,,476968.318,9919805.488,-111.404
1.060,,476967.350,9919804.659,-111.474
0.970,,476966.327,9919804.118,-111.374
0.880,,476964.869,9919803.941,-111.324
0.990,,476963.167,9919804.372,-111.404
0.940,,476961.909,9919805.112,-111.364
1.090,,476960.952,9919806.195,-111.494
1.090,,476960.262,9919807.157,-111.634
1.090,,476960.018,9919808.528,-111.604
1.090,,476960.140,9919809.633,-111.644
1.120,,476959.528,9919810.771,-111.624
1.090,,476959.183,9919811.932,-111.604
1.080,,476958.537,9919812.838,-111.664
1.060,,476957.347,9919813.557,-111.534
1.120,,476956.357,9919814.065,-111.604
1.050,,476955.388,9919815.347,-111.544
1.050,,476954.610,9919816.364,-111.574
1.090,,476953.719,9919817.447,-111.644
1.130,,476953.196,9919818.387,-111.664
1.120,,476952.818,9919819.923,-111.604
1.220,,476952.940,9919821.659,-111.714
1.080,,476953.608,9919823.294,-111.624
1.210,,476954.776,9919824.687,-111.684
1.210,,476956.367,9919825.682,-111.724
1.130,,476958.170,9919825.958,-111.654
1.160,,476959.961,9919826.102,-111.684
1.150,,476961.786,9919826.876,-111.654
1.190,,476963.477,9919827.805,-111.714
1.210,,476965.102,9919828.822,-111.754
1.190,,476966.771,9919829.960,-111.694
1.210,,476968.184,9919830.977,-111.684
1.240,,476969.708,9919832.270,-111.754
1.190,,476971.166,9919833.597,-111.704
1.270,,476972.779,9919834.857,-111.754
1.250,,476974.392,9919836.007,-111.774
1.280,,476975.950,9919837.333,-111.804
1.330,,476977.441,9919838.593,-111.804
1.330,,476978.910,9919839.710,-111.844
1.360,,476980.300,9919840.859,-111.874
1.450,,476981.725,9919842.086,-111.884
1.460,,476983.082,9919843.092,-111.974
1.330,,476983.916,9919843.833,-111.774
1.400,,476984.807,9919844.507,-111.944
1.390,,476986.342,9919845.557,-111.894
1.370,,476987.878,9919846.740,-111.884
1.480,,476989.424,9919847.890,-111.934
1.400,,476990.871,9919849.117,-111.984
1.390,,476992.417,9919850.366,-111.954
1.340,,476994.030,9919851.582,-111.904
1.340,,476995.555,9919852.787,-111.894
1.340,,476996.923,9919853.925,-111.924
1.340,,476998.314,9919855.130,-111.954
1.390,,476999.727,9919856.302,-112.024
1.420,,477001.151,9919857.562,-112.044
1.480,,477002.731,9919858.767,-112.084
1.450,,477003.966,9919859.717,-112.044
1.430,,477004.812,9919860.458,-112.014
1.430,,477005.624,9919861.210,-112.014
1.450,,477006.381,9919861.873,-112.004
1.430,,477007.416,9919862.702,-111.914
1.480,,477008.272,9919863.288,-111.944
1.450,,477009.418,9919864.039,-111.904
1.530,,477010.197,9919864.681,-111.904
1.500,,477010.965,9919865.388,-111.984
1.420,,477011.777,9919866.770,-111.964
1.520,,477012.111,9919867.776,-111.974
1.500,,477012.222,9919869.710,-111.994
1.530,,477011.799,9919871.512,-111.984
1.480,,477010.876,9919873.015,-111.964
1.520,,477009.396,9919874.396,-111.994
1.520,,477007.749,9919875.590,-112.014
1.520,,477006.592,9919876.419,-111.894
1.520,,477005.490,9919877.248,-111.964
1.520,,477004.622,9919878.132,-111.964
1.500,,477003.943,9919878.972,-111.924
1.490,,477003.320,9919879.912,-111.904
1.500,,477002.920,9919880.884,-111.964
1.490,,477001.807,9919881.879,-111.964
1.500,,477000.082,9919882.564,-112.014
1.430,,476998.435,9919882.752,-111.964
1.400,,476996.722,9919882.321,-111.944
1.360,,476995.108,9919881.315,-111.864
1.360,,476993.818,9919879.823,-111.894
1.430,,476992.572,9919878.320,-111.874
1.400,,476991.437,9919876.883,-111.904
1.400,,476990.213,9919875.490,-112.014
1.400,,476988.933,9919874.053,-111.944
1.400,,476987.787,9919873.047,-111.924
1.360,,476986.897,9919872.317,-111.904
1.280,,476986.007,9919871.599,-111.824
1.280,,476984.594,9919870.328,-111.794
1.280,,476983.103,9919869.189,-111.784
1.330,,476981.479,9919868.017,-111.834
1.270,,476979.899,9919866.812,-111.794
1.250,,476978.352,9919865.630,-111.804
1.250,,476976.772,9919864.381,-111.744
1.250,,476975.181,9919863.109,-111.744
1.250,,476973.679,9919861.838,-111.704
1.390,,476972.288,9919860.832,-111.944
1.340,,476970.786,9919859.694,-111.874
1.360,,476969.440,9919858.456,-111.924
1.300,,476967.793,9919857.085,-111.824
1.300,,476966.258,9919855.825,-111.874
1.340,,476964.744,9919854.487,-111.854
1.340,,476963.242,9919853.139,-111.854
1.340,,476961.662,9919851.857,-111.864
1.340,,476960.082,9919850.574,-111.884
1.300,,476958.658,9919849.336,-111.894
1.240,,476957.301,9919848.131,-111.844
1.250,,476956.066,9919847.004,-111.824
1.250,,476954.653,9919845.887,-111.794
1.280,,476953.151,9919844.660,-111.774
1.340,,476951.626,9919843.367,-111.864
1.340,,476949.991,9919842.129,-111.884
1.340,,476948.822,9919841.201,-111.904
1.340,,476947.910,9919840.504,-111.794
1.270,,476947.165,9919839.808,-111.794
1.240,,476944.962,9919837.851,-111.704
1.280,,476944.183,9919837.188,-111.724
1.160,,476943.359,9919836.503,-111.624
1.160,,476942.391,9919835.850,-111.564
1.160,,476941.268,9919835.430,-111.554
1.120,,476939.843,9919835.795,-111.654
1.190,,476938.575,9919836.613,-111.634
1.060,,476937.696,9919837.608,-111.574
1.150,,476937.006,9919838.647,-111.624
1.190,,476936.817,9919839.818,-111.674
1.120,,476936.683,9919841.034,-111.594
1.160,,476936.305,9919842.151,-111.644
1.160,,476935.670,9919843.079,-111.634
1.160,,476934.869,9919843.698,-111.694
1.180,,476933.901,9919844.074,-111.684
1.150,,476933.022,9919844.626,-111.644
1.150,,476932.343,9919845.400,-111.524
1.130,,476931.665,9919846.130,-111.604
1.120,,476930.952,9919846.892,-111.614
1.150,,476929.984,9919847.975,-111.664
1.150,,476928.983,9919849.202,-111.634
1.150,,476928.604,9919850.595,-111.704
1.210,,476928.849,9919852.109,-111.734
1.150,,476929.394,9919853.159,-111.724
1.220,,476930.707,9919854.629,-111.704
1.250,,476932.443,9919855.658,-111.734
1.210,,476934.257,9919856.144,-111.694
1.240,,476935.870,9919856.829,-111.734
1.280,,476937.606,9919858.123,-111.764
1.330,,476939.353,9919859.460,-111.804
1.240,,476941.033,9919860.709,-111.714
1.220,,476942.513,9919861.826,-111.754
1.240,,476943.948,9919863.086,-111.734
1.270,,476945.561,9919864.269,-111.744
1.280,,476947.163,9919865.672,-111.744
1.250,,476948.732,9919866.899,-111.724
1.280,,476950.346,9919868.060,-111.754
1.310,,476951.859,9919869.309,-111.824
1.280,,476953.372,9919870.426,-111.754
1.370,,476954.930,9919871.664,-111.834
1.300,,476956.487,9919872.946,-111.834
1.300,,476957.978,9919874.040,-111.784
1.300,,476959.480,9919875.190,-111.774
1.300,,476960.905,9919876.461,-111.814
1.300,,476962.384,9919877.633,-111.814
1.400,,476963.887,9919878.738,-111.854
1.360,,476965.466,9919879.932,-111.854
1.450,,476966.946,9919881.170,-111.994
1.330,,476968.482,9919882.342,-111.974
1.360,,476970.006,9919883.558,-112.004
1.390,,476971.608,9919884.984,-111.934
1.370,,476973.166,9919886.155,-111.854
1.390,,476974.379,9919887.084,-111.964
1.360,,476975.258,9919887.780,-111.904
1.370,,476976.215,9919888.499,-111.924
1.400,,476977.850,9919889.892,-111.934
1.370,,476979.286,9919891.185,-111.934
1.370,,476980.632,9919892.346,-111.934
1.360,,476981.555,9919893.186,-111.844
1.480,,476982.379,9919893.982,-111.964
1.420,,476983.224,9919894.689,-111.964
1.390,,476984.037,9919895.363,-111.944
1.390,,476985.094,9919896.181,-112.014
1.430,,476986.028,9919896.635,-112.044
1.420,,476986.918,9919897.242,-112.024
1.400,,476987.686,9919897.884,-112.024
1.530,,476988.754,9919899.398,-112.134
1.530,,476989.188,9919901.056,-112.154
1.530,,476989.088,9919902.780,-112.184
1.530,,476988.554,9919904.228,-112.164
1.480,,476987.619,9919905.510,-112.134
1.430,,476986.373,9919906.925,-112.094
1.450,,476985.215,9919908.594,-111.954
1.420,,476983.791,9919909.500,-111.924
1.420,,476982.434,9919910.440,-111.884
1.360,,476981.699,9919911.269,-111.954
1.480,,476980.909,9919912.098,-112.004
1.480,,476979.652,9919913.181,-112.044
1.480,,476978.762,9919913.689,-112.114
1.480,,476977.259,9919914.120,-112.054
1.490,,476976.102,9919914.131,-112.124
1.340,,476974.444,9919913.756,-112.014
1.400,,476972.842,9919912.971,-112.104
1.450,,476971.095,9919912.042,-112.164
1.500,,476969.615,9919910.992,-112.224
1.430,,476968.403,9919909.666,-112.114
1.490,,476966.923,9919908.306,-112.144
1.490,,476965.588,9919907.079,-112.054
1.430,,476964.264,9919905.686,-112.014
1.480,,476962.806,9919904.404,-112.064
1.530,,476961.204,9919903.133,-112.044
1.430,,476959.691,9919901.873,-112.044
1.420,,476958.177,9919900.701,-112.044
1.370,,476956.609,9919899.607,-112.014
1.400,,476955.173,9919898.479,-111.964
1.420,,476953.638,9919897.153,-111.934
1.420,,476952.036,9919895.848,-111.944
1.430,,476950.456,9919894.544,-111.924
1.430,,476948.876,9919893.284,-111.974
1.330,,476947.496,9919892.090,-111.894
1.370,,476945.927,9919890.907,-111.864
1.390,,476944.369,9919889.647,-111.894
1.300,,476942.956,9919888.309,-111.874
1.300,,476941.421,9919886.994,-111.864
1.270,,476939.874,9919885.690,-111.844
1.220,,476938.328,9919884.441,-111.744
1.270,,476936.803,9919883.269,-111.784
1.270,,476935.357,9919881.964,-111.784
1.240,,476933.855,9919880.660,-111.814
1.330,,476932.308,9919879.400,-111.914
1.330,,476931.096,9919878.405,-111.904
