2.070,,557588.753,32569.151,-1.800
2.010,,557588.520,32570.588,-1.740
1.950,,557588.319,32572.080,-1.690
1.900,,557588.141,32573.639,-1.640
1.920,,557588.007,32575.208,-1.670
1.890,,557587.796,32576.778,-1.630
1.860,,557587.551,32578.303,-1.580
1.830,,557587.429,32579.906,-1.580
1.790,,557587.217,32581.454,-1.520
1.820,,557587.006,32583.012,-1.560
1.740,,557586.883,32584.549,-1.470
1.700,,557586.638,32586.096,-1.430
1.680,,557586.427,32587.655,-1.410
1.640,,557586.237,32589.213,-1.380
1.620,,557586.015,32590.429,-1.370
1.640,,557585.803,32591.623,-1.410
1.620,,557585.581,32592.673,-1.370
1.590,,557585.414,32594.198,-1.370
1.550,,557585.236,32595.536,-1.310
1.550,,557585.314,32596.553,-1.320
1.520,,557585.558,32597.967,-1.270
1.560,,557586.259,32599.029,-1.320
1.520,,557587.272,32599.769,-1.250
1.530,,557588.585,32600.145,-1.280
1.560,,557589.976,32600.101,-1.330
1.560,,557591.211,32599.548,-1.320
1.580,,557592.224,32598.598,-1.350
1.620,,557592.880,32597.415,-1.380
1.650,,557593.125,32596.056,-1.400
1.760,,557593.203,32594.596,-1.480
1.740,,557593.448,32593.093,-1.490
1.800,,557593.793,32591.513,-1.530
1.860,,557594.283,32589.965,-1.590
1.820,,557594.895,32588.506,-1.570
1.820,,557595.696,32587.147,-1.570
1.860,,557596.609,32585.942,-1.570
1.870,,557597.488,32584.748,-1.610
1.920,,557598.378,32583.510,-1.670
1.980,,557599.369,32582.327,-1.730
2.010,,557600.437,32581.255,-1.750
2.100,,557601.550,32580.172,-1.860
2.050,,557602.629,32579.089,-1.790
2.110,,557603.742,32578.006,-1.870
2.140,,557604.866,32576.934,-1.890
2.140,,557605.957,32575.839,-1.880
2.200,,557607.058,32574.723,-1.970
2.170,,557608.138,32573.640,-1.920
2.230,,557609.239,32572.523,-1.980
2.200,,557610.341,32571.396,-1.930
2.240,,557611.398,32570.302,-1.940
2.260,,557612.378,32569.141,-2.000
2.260,,557613.312,32567.903,-2.010
2.200,,557614.247,32566.643,-1.940
2.230,,557615.238,32565.472,-1.970
2.230,,557616.295,32564.366,-1.980
2.260,,557617.319,32563.228,-2.020
2.200,,557618.320,32562.067,-1.940
2.420,,557619.333,32560.918,-2.180
2.600,,557620.379,32559.812,-2.340
3.030,,557621.447,32558.751,-2.780
3.270,,557622.516,32557.613,-3.010
3.560,,557623.584,32556.474,-3.290
3.680,,557624.663,32555.336,-3.420
3.830,,557625.721,32554.242,-3.580
3.830,,557626.744,32553.059,-3.590
4.110,,557627.746,32551.887,-3.860
4.080,,557628.781,32550.694,-3.830
4.240,,557629.894,32549.566,-4.000
4.300,,557630.929,32548.406,-4.030
4.450,,557632.030,32547.300,-4.180
4.510,,557632.976,32546.195,-4.260
4.660,,557634.000,32544.979,-4.400
4.750,,557635.024,32543.819,-4.500
4.720,,557636.126,32542.702,-4.480
4.760,,557637.149,32541.564,-4.500
4.760,,557638.229,32540.470,-4.490
4.790,,557639.197,32539.387,-4.540
4.800,,557639.954,32538.502,-4.580
4.790,,557640.800,32537.508,-4.560
4.800,,557641.579,32536.645,-4.580
5.040,,557642.268,32535.783,-4.810
4.830,,557639.932,32522.630,-4.540
4.820,,557640.444,32523.514,-4.530
5.160,,557640.811,32525.161,-4.880
4.820,,557640.589,32526.741,-4.540
4.790,,557639.765,32528.223,-4.500
4.800,,557638.452,32529.383,-4.520
4.790,,557636.905,32530.300,-4.500
4.790,,557635.280,32531.428,-4.510
4.820,,557633.622,32532.599,-4.560
4.750,,557631.986,32533.694,-4.470
4.660,,557630.306,32534.711,-4.370
4.730,,557628.726,32535.794,-4.440
4.510,,557627.212,32536.744,-4.210
4.420,,557625.621,32538.004,-4.120
4.270,,557624.097,32539.242,-3.980
4.200,,557622.639,32540.635,-3.910
4.090,,557621.292,32542.061,-3.810
3.990,,557620.035,32543.509,-3.700
3.720,,557618.788,32545.034,-3.410
3.550,,557617.787,32546.548,-3.280
3.150,,557616.607,32548.118,-2.880
2.720,,557615.394,32549.743,-2.430
2.510,,557614.215,32551.412,-2.230
2.380,,557613.079,32553.047,-2.100
2.300,,557611.978,32554.639,-2.000
2.290,,557610.831,32556.286,-2.010
2.230,,557609.897,32557.844,-1.950
2.220,,557608.839,32559.160,-1.920
2.240,,557607.782,32560.774,-1.950
2.260,,557606.736,32562.498,-1.980
2.240,,557606.080,32563.526,-1.960
2.230,,557605.200,32564.841,-1.950
2.200,,557604.499,32565.770,-1.900
2.190,,557603.375,32567.383,-1.890
2.200,,557602.318,32569.052,-1.930
2.140,,557601.250,32570.467,-1.840
2.100,,557600.137,32572.015,-1.810
2.070,,557598.991,32573.684,-1.790
2.100,,557598.323,32574.712,-1.830
2.040,,557597.433,32575.983,-1.750
1.990,,557596.709,32576.944,-1.690
1.980,,557595.530,32578.591,-1.680
1.900,,557594.339,32580.271,-1.600
1.870,,557593.193,32581.907,-1.590
1.830,,557592.414,32582.824,-1.600
1.820,,557591.635,32583.852,-1.600
1.790,,557590.900,32584.715,-1.540
1.790,,557590.188,32585.544,-1.560
1.800,,557589.409,32586.361,-1.570
1.730,,557588.719,32587.135,-1.490
1.710,,557587.985,32587.831,-1.480
1.700,,557587.261,32588.550,-1.470
1.670,,557586.449,32589.489,-1.410
1.620,,557585.970,32591.059,-1.330
